,access,bridge,from,geometry,highway,key,lanes,length,maxspeed,name,oneway,osmid,service,time,to
1459,,,42526525,"LINESTRING (587852.3398930952 4507172.588869106, 587938.1112728465 4507133.659177883, 587952.2840651958 4507124.678939223)",secondary,0,,110.807279312,,South 4th Street,False,38605540,,1.47743039082,1692483461
1460,,,42486754,"LINESTRING (591118.0719125797 4505571.938712753, 591054.0378801087 4505618.670950301)",residential,0,,79.2057410007,,Central Avenue,False,460777241,,1.05607654668,42471586
1461,,,42471586,"LINESTRING (591118.0719125797 4505571.938712753, 591054.0378801087 4505618.670950301)",residential,1,,79.2057410007,,Central Avenue,False,460777241,,1.05607654668,42486754
1462,,,42486754,"LINESTRING (591118.0719125797 4505571.938712753, 591182.275733873 4505525.20909321)",residential,0,,79.3409206797,,Central Avenue,False,460777241,,1.0578789424,42486759
1463,,,42486759,"LINESTRING (591118.0719125797 4505571.938712753, 591182.275733873 4505525.20909321)",residential,1,,79.3409206797,,Central Avenue,False,460777241,,1.0578789424,42486754
1464,,,42486754,"LINESTRING (591118.0719125797 4505571.938712753, 590953.6918451132 4505346.321977963)",residential,0,,279.214870284,,Greene Avenue,False,5705382,,3.72286493711,42499836
1465,,,42499836,"LINESTRING (591118.0719125797 4505571.938712753, 590953.6918451132 4505346.321977963)",residential,1,,279.214870284,,Greene Avenue,False,5705382,,3.72286493711,42486754
1466,,,42486754,"LINESTRING (591118.0719125797 4505571.938712753, 591238.2304640045 4505737.174132112)",residential,0,,204.355039436,,Greene Avenue,False,5705382,,2.72473385915,42496687
1467,,,42496687,"LINESTRING (591118.0719125797 4505571.938712753, 591238.2304640045 4505737.174132112)",residential,1,,204.355039436,,Greene Avenue,False,5705382,,2.72473385915,42486754
1468,,,3250349909,"LINESTRING (587870.9255966628 4505186.568722346, 587877.8994849398 4505187.805896933)",service,0,,7.06743124286,,,False,318666185,,0.0942324165715,3250354603
1469,,,3250354603,"LINESTRING (587870.9255966628 4505186.568722346, 587877.8994849398 4505187.805896933)",service,1,,7.06743124286,,,False,318666185,,0.0942324165715,3250349909
1470,,,42486759,"LINESTRING (591182.275733873 4505525.20909321, 591200.1420398811 4505549.764893767, 591300.5819698623 4505687.791519356, 591302.4350513805 4505690.334544277)",residential,0,,204.264736258,,Bleecker Street,False,5707293,,2.72352981677,42496692
1471,,,42486759,"LINESTRING (591182.275733873 4505525.20909321, 591178.8186439239 4505520.470341654, 591119.0999053256 4505438.623429487, 591069.3857789545 4505370.500122076, 591020.7262162529 4505303.822310631, 591017.6430065268 4505299.587830355)",residential,0,,279.366457421,,Bleecker Street,False,5707293,,3.72488609895,42499838
1472,,,42477543,"LINESTRING (591182.275733873 4505525.20909321, 591246.736566304 4505478.261121351)",residential,0,,79.6770181441,,Central Avenue,False,460777241,,1.06236024192,42486759
1473,,,42486759,"LINESTRING (591182.275733873 4505525.20909321, 591246.736566304 4505478.261121351)",residential,1,,79.6770181441,,Central Avenue,False,460777241,,1.06236024192,42477543
1474,,,4660922244,"LINESTRING (589319.2089864956 4507646.762557798, 589309.7584695763 4507644.450520302, 589307.0983543198 4507644.374085741, 589304.9359695356 4507645.758044453, 589302.7816077884 4507649.984287282, 589300.3518825792 4507654.629102971)",residential,0,,24.9217242696,,Maspeth Avenue,False,5677679,,0.332289656929,42489467
1475,,,4660922244,"LINESTRING (589319.2089864956 4507646.762557798, 589348.9590925444 4507664.529223577)",residential,0,,34.6075786005,,Maspeth Avenue,False,5677679,,0.461434381341,42489468
1476,,,42489468,"LINESTRING (589319.2089864956 4507646.762557798, 589348.9590925444 4507664.529223577)",residential,1,,34.6075786005,,Maspeth Avenue,False,5677679,,0.461434381341,4660922244
1477,,,4463110026,"LINESTRING (588141.3078411281 4507155.776810494, 588128.1513922678 4507128.964059621)",secondary,0,,29.8916988549,,Marcy Avenue,False,464169419,,0.398555984732,42463272
1478,,,42463272,"LINESTRING (588141.3078411281 4507155.776810494, 588128.1513922678 4507128.964059621)",secondary,1,,29.8916988549,,Marcy Avenue,False,464169419,,0.398555984732,4463110026
1479,,,4463110026,"LINESTRING (588141.3078411281 4507155.776810494, 588138.5092476226 4507144.585817794, 588138.8190780729 4507137.70611288, 588141.325806568 4507130.796995362)",secondary_link,0,1,25.8082633556,25 mph,,False,464169408,,0.344110178074,4593135559
1480,,,4463110026,"LINESTRING (588141.3078411281 4507155.776810494, 588144.6769590303 4507163.033289163)",secondary,0,,8.00728454464,,Marcy Avenue,False,220463594,,0.106763793929,1893285378
1481,,,1893285378,"LINESTRING (588141.3078411281 4507155.776810494, 588144.6769590303 4507163.033289163)",secondary,1,,8.00728454464,,Marcy Avenue,False,220463594,,0.106763793929,4463110026
1482,,,4463110026,"LINESTRING (588141.3078411281 4507155.776810494, 588140.6485265488 4507150.8284833, 588141.5476888069 4507145.543399152, 588144.3513970563 4507139.947874398, 588149.8060438777 4507135.216513618, 588156.1307687641 4507133.337667014)",primary_link,0,,30.4323742721,,,False,449340724,,0.405764990295,480212188
1483,,,483978221,"LINESTRING (589244.8687801346 4505636.900575138, 589258.8370148605 4505551.137080067)",residential,0,,87.0274716242,,Throop Avenue,False,5678442,,1.16036628832,42499160
1484,,,42499160,"LINESTRING (589244.8687801346 4505636.900575138, 589258.8370148605 4505551.137080067)",residential,1,,87.0274716242,,Throop Avenue,False,5678442,,1.16036628832,483978221
1485,,,483978221,"LINESTRING (589244.8687801346 4505636.900575138, 589159.2642484126 4505621.916328183)",footway,0,,86.7201785496,,Stockton Street,False,5681885,,1.15626904733,2187887604
1486,,,2187887604,"LINESTRING (589244.8687801346 4505636.900575138, 589159.2642484126 4505621.916328183)",footway,1,,86.7201785496,,Stockton Street,False,5681885,,1.15626904733,483978221
1487,,,4660922258,"LINESTRING (589595.7053836072 4506537.002979308, 589588.4054253054 4506535.604776704, 589589.9451364704 4506526.341855056)",footway,0,,16.8213561819,,,False,471943021,,0.224284749092,4660922279
1488,,,4660922258,"LINESTRING (589595.7053836072 4506537.002979308, 589596.305653136 4506527.173602133)",secondary,0,,9.8632385771,,Bushwick Avenue,False,347717623,,0.131509847695,42513666
1489,,,42513666,"LINESTRING (589595.7053836072 4506537.002979308, 589596.305653136 4506527.173602133)",secondary,1,,9.8632385771,,Bushwick Avenue,False,347717623,,0.131509847695,4660922258
1490,,,4660922258,"LINESTRING (589595.7053836072 4506537.002979308, 589599.2015594963 4506537.84455601, 589606.2868345093 4506539.528836478, 589610.1539057428 4506540.441510701)",footway,0,,14.8194921608,,,False,471943021,,0.19759322881,4660922259
1491,,,4660922258,"LINESTRING (589595.7053836072 4506537.002979308, 589591.5740593154 4506563.576380579, 589593.1391313726 4506578.805407408)",secondary,0,,42.2670776372,,Bushwick Avenue,False,347717623,,0.563561035163,3539725770
1492,,,4660922259,"LINESTRING (589610.1539057428 4506540.441510701, 589600.485501237 4506565.860022858, 589593.1391313726 4506578.805407408)",secondary,0,,42.1219933827,,Bushwick Avenue,False,347717626,,0.561626578436,3539725770
1493,,,4660922259,"LINESTRING (589610.1539057428 4506540.441510701, 589619.6302208921 4506515.542497923)",secondary,0,,26.6724640212,,Bushwick Avenue,False,347717626,,0.355632853616,4660922276
1494,,,4660922276,"LINESTRING (589610.1539057428 4506540.441510701, 589619.6302208921 4506515.542497923)",secondary,1,,26.6724640212,,Bushwick Avenue,False,347717626,,0.355632853616,4660922259
1495,,,4660922273,"LINESTRING (589607.8282221669 4506510.537176997, 589596.305653136 4506527.173602133)",secondary,0,,20.2453008636,,Bushwick Avenue,False,347717623,,0.269937344848,42513666
1496,,,42513666,"LINESTRING (589607.8282221669 4506510.537176997, 589596.305653136 4506527.173602133)",secondary,1,,20.2453008636,,Bushwick Avenue,False,347717623,,0.269937344848,4660922273
1497,,,4660922273,"LINESTRING (589607.8282221669 4506510.537176997, 589599.6322242211 4506507.074221681)",footway,0,,8.88242609038,,,False,471943023,,0.118432347872,4660922277
1498,,,4660922277,"LINESTRING (589607.8282221669 4506510.537176997, 589599.6322242211 4506507.074221681)",footway,1,,8.88242609038,,,False,471943023,,0.118432347872,4660922273
1499,,,4660922273,"LINESTRING (589607.8282221669 4506510.537176997, 589611.6252877737 4506505.353851552, 589618.968436886 4506502.478217853)",secondary,0,,14.2991280645,,Bushwick Avenue,False,347717623,,0.19065504086,42513670
1500,,,4660922273,"LINESTRING (589607.8282221669 4506510.537176997, 589610.7618947208 4506511.782751084, 589616.1501253343 4506514.06827577, 589619.6302208921 4506515.542497923)",footway,0,,12.7953625644,,,False,471943023,,0.170604834192,4660922276
1501,,,4660922276,"LINESTRING (589619.6302208921 4506515.542497923, 589620.1451304228 4506514.183135202, 589618.968436886 4506502.478217853)",secondary,0,,13.2403680626,,Bushwick Avenue,False,347717626,,0.176538240835,42513670
1502,,,4660922277,"LINESTRING (589599.6322242211 4506507.074221681, 589635.9195397999 4506461.016069594)",footway,0,,58.6467425602,,,False,377606819,,0.781956567469,2269706563
1503,,,2269706563,"LINESTRING (589599.6322242211 4506507.074221681, 589635.9195397999 4506461.016069594)",footway,1,,58.6467425602,,,False,377606819,,0.781956567469,4660922277
1504,,,4660922277,"LINESTRING (589599.6322242211 4506507.074221681, 589590.0307724146 4506519.248529014)",footway,0,,15.5076381735,,,False,377606819,,0.20676850898,2269706564
1505,,,2269706564,"LINESTRING (589599.6322242211 4506507.074221681, 589590.0307724146 4506519.248529014)",footway,1,,15.5076381735,,,False,377606819,,0.20676850898,4660922277
1506,,,4660922279,"LINESTRING (589589.9451364704 4506526.341855056, 589468.0821445972 4506510.460874928)",residential,0,,122.624720772,,Seigel Street,False,5680430,,1.63499627696,2548031992
1507,,,2548031992,"LINESTRING (589589.9451364704 4506526.341855056, 589468.0821445972 4506510.460874928)",residential,1,,122.624720772,,Seigel Street,False,5680430,,1.63499627696,4660922279
1508,,,4660922279,"LINESTRING (589589.9451364704 4506526.341855056, 589596.305653136 4506527.173602133)",residential,0,,6.40092954609,,Seigel Street,False,5680430,,0.0853457272813,42513666
1509,,,42513666,"LINESTRING (589589.9451364704 4506526.341855056, 589596.305653136 4506527.173602133)",residential,1,,6.40092954609,,Seigel Street,False,5680430,,0.0853457272813,4660922279
1510,,,4660922279,"LINESTRING (589589.9451364704 4506526.341855056, 589590.0307724146 4506519.248529014)",footway,0,,7.10558572873,,,False,471943021,,0.0947411430498,2269706564
1511,,,2269706564,"LINESTRING (589589.9451364704 4506526.341855056, 589590.0307724146 4506519.248529014)",footway,1,,7.10558572873,,,False,471943021,,0.0947411430498,4660922279
1512,,,4660922280,"LINESTRING (589644.3435326482 4506455.40014807, 589650.7274447781 4506448.704872846)",footway,0,,9.24926443635,,,False,471943024,,0.123323525818,4660922287
1513,,,4660922287,"LINESTRING (589644.3435326482 4506455.40014807, 589650.7274447781 4506448.704872846)",footway,1,,9.24926443635,,,False,471943024,,0.123323525818,4660922280
1514,,,4660922280,"LINESTRING (589644.3435326482 4506455.40014807, 589635.9195397999 4506461.016069594)",footway,0,,10.1140771498,,,False,471943024,,0.134854361997,2269706563
1515,,,2269706563,"LINESTRING (589644.3435326482 4506455.40014807, 589635.9195397999 4506461.016069594)",footway,1,,10.1140771498,,,False,471943024,,0.134854361997,4660922280
1516,,,4660922280,"LINESTRING (589644.3435326482 4506455.40014807, 589652.9804664812 4506459.434694956)",residential,0,,9.5177209554,,Moore Street,False,347717106,,0.126902946072,3539722830
1517,,,3539722830,"LINESTRING (589644.3435326482 4506455.40014807, 589652.9804664812 4506459.434694956)",residential,1,,9.5177209554,,Moore Street,False,347717106,,0.126902946072,4660922280
1518,,,4660922280,"LINESTRING (589644.3435326482 4506455.40014807, 589607.297998397 4506449.490413589)",residential,0,,37.433102264,,Moore Street,False,347717106,,0.499108030186,3539722831
1519,,,3539722831,"LINESTRING (589644.3435326482 4506455.40014807, 589607.297998397 4506449.490413589)",residential,1,,37.433102264,,Moore Street,False,347717106,,0.499108030186,4660922280
1520,,,4660922281,"LINESTRING (589656.766882702 4506441.850009101, 589650.7274447781 4506448.704872846)",footway,0,,9.1360248761,,,False,471943024,,0.121813665015,4660922287
1521,,,4660922287,"LINESTRING (589656.766882702 4506441.850009101, 589650.7274447781 4506448.704872846)",footway,1,,9.1360248761,,,False,471943024,,0.121813665015,4660922281
1522,,,4660922281,"LINESTRING (589656.766882702 4506441.850009101, 589669.7341221696 4506439.930555715)",residential,0,,13.0804352079,,Moore Street,False,5681037,,0.174405802772,42513678
1523,,,42513678,"LINESTRING (589656.766882702 4506441.850009101, 589669.7341221696 4506439.930555715)",residential,1,,13.0804352079,,Moore Street,False,5681037,,0.174405802772,4660922281
1524,,,4660922281,"LINESTRING (589656.766882702 4506441.850009101, 589640.1748385633 4506442.382322764, 589607.297998397 4506449.490413589)",residential,0,,50.13114191,,Moore Street,False,5681037,,0.668415225467,3539722831
1525,,,4660922282,"LINESTRING (589677.7599129884 4506433.010891815, 589691.5285036862 4506433.299412576, 589686.867242981 4506439.371540186)",footway,0,,21.3985344504,,,False,471943024,,0.285313792672,4660922284
1526,,,4660922282,"LINESTRING (589677.7599129884 4506433.010891815, 589669.7341221696 4506439.930555715)",secondary,0,,10.5915781767,,Bushwick Avenue,False,471943031,,0.141221042355,42513678
1527,,,42513678,"LINESTRING (589677.7599129884 4506433.010891815, 589669.7341221696 4506439.930555715)",secondary,1,,10.5915781767,,Bushwick Avenue,False,471943031,,0.141221042355,4660922282
1528,,,4660922284,"LINESTRING (589686.867242981 4506439.371540186, 589965.9234631576 4506514.070491054)",residential,0,,288.302042189,,Moore Street,False,276143792,,3.84402722918,42528875
1529,,,42528875,"LINESTRING (589686.867242981 4506439.371540186, 589965.9234631576 4506514.070491054)",residential,1,,288.302042189,,Moore Street,False,276143792,,3.84402722918,4660922284
1530,,,4660922284,"LINESTRING (589686.867242981 4506439.371540186, 589669.7341221696 4506439.930555715)",residential,0,,17.1041930273,,Moore Street,False,276143792,,0.228055907031,42513678
1531,,,42513678,"LINESTRING (589686.867242981 4506439.371540186, 589669.7341221696 4506439.930555715)",residential,1,,17.1041930273,,Moore Street,False,276143792,,0.228055907031,4660922284
1532,,,4660922284,"LINESTRING (589686.867242981 4506439.371540186, 589679.5561693731 4506445.877944432, 589663.812404279 4506446.83124076)",footway,0,,25.5200308013,,,False,471943024,,0.340267077351,4660922286
1533,,,4660922286,"LINESTRING (589663.812404279 4506446.83124076, 589650.7274447781 4506448.704872846)",footway,0,,13.1895350699,,,False,471943024,,0.175860467598,4660922287
1534,,,4660922287,"LINESTRING (589663.812404279 4506446.83124076, 589650.7274447781 4506448.704872846)",footway,1,,13.1895350699,,,False,471943024,,0.175860467598,4660922286
1535,,,4660922286,"LINESTRING (589663.812404279 4506446.83124076, 589669.7341221696 4506439.930555715)",secondary,0,,9.09301063904,,Bushwick Avenue,False,471943031,,0.121240141854,42513678
1536,,,42513678,"LINESTRING (589663.812404279 4506446.83124076, 589669.7341221696 4506439.930555715)",secondary,1,,9.09301063904,,Bushwick Avenue,False,471943031,,0.121240141854,4660922286
1537,,,4660922286,"LINESTRING (589663.812404279 4506446.83124076, 589652.9804664812 4506459.434694956)",secondary,0,,16.618853452,,Bushwick Avenue,False,471943031,,0.221584712694,3539722830
1538,,,3539722830,"LINESTRING (589663.812404279 4506446.83124076, 589652.9804664812 4506459.434694956)",secondary,1,,16.618853452,,Bushwick Avenue,False,471943031,,0.221584712694,4660922286
1539,,,4660922288,"LINESTRING (589512.9405209213 4506124.975638442, 589514.4534912402 4506114.424521199)",residential,0,,10.6759103963,,Humboldt Street,False,5678819,,0.14234547195,42499081
1540,,,42499081,"LINESTRING (589512.9405209213 4506124.975638442, 589514.4534912402 4506114.424521199)",residential,1,,10.6759103963,,Humboldt Street,False,5678819,,0.14234547195,4660922288
